"","date","lag1","lag2","lag3","lag4","lag1cum","lag2cum","lag3cum","lag4cum"
"98",8-01-20,0.00855455204040507,0.0133389310706273,0.00136055908189893,0.268394489461053,3.98674189528448,1.90308071065765,2.34444733910134,9.34212015515714
"99",9-01-20,0.0104431032976708,4.52112283664737e-06,5.45347913322208e-05,0.0827126885709442,3.99718499858215,1.90308523178048,2.34450187389267,9.42483284372808
"100",10-01-20,0.0319649661427996,0.0464892592109695,0.00615176463577114,1.51855064326545,4.02914996472495,1.94957449099145,2.35065363852845,10.9433834869935
"101",11-01-20,0.0558773536355301,0.00445453119696159,0.000918317321092074,4.64212809355976,4.08502731836048,1.95402902218841,2.35157195584954,15.5855115805533
"102",12-01-20,0.0925154962514927,0.0251788009790412,0.03945865603792,1.39021978382195,4.17754281461197,1.97920782316746,2.39103061188746,16.9757313643752
"103",1-01-20,0.0432382994436305,0.0815748161327162,0.0381973750754328,0.00934153290913804,4.2207811140556,2.06078263930017,2.42922798696289,16.9850728972844
"104",2-01-20,0.0283520860239031,0.105464157840563,0.136184655295997,0.000345493780263634,4.2491332000795,2.16624679714073,2.56541264225889,16.9854183910646
"105",3-01-20,0.000112488643522926,0.00153879813675065,0.0192494462372548,0.190407653687005,4.24924568872303,2.16778559527748,2.58466208849614,17.1758260447516
"106",4-01-20,0.000206448894730786,0.00271109012690561,0.0123716769229786,0.0557219451909986,4.24945213761776,2.17049668540439,2.59703376541912,17.2315479899426
"107",5-01-20,0.0124962676734133,0.00600149224256738,0.00107393573986514,0.0374547291714988,4.26194840529117,2.17649817764696,2.59810770115899,17.2690027191141
"108",6-01-20,0.000502561707706132,0.00126420417676132,0.00674070440452301,0.226897324046345,4.26245096699888,2.17776238182372,2.60484840556351,17.4959000431605
"109",7-01-20,3.39104847537492e-05,0.00156258269702871,0.00289456110876261,0.138347841662495,4.26248487748363,2.17932496452075,2.60774296667227,17.634247884823
"110",8-01-20,0.00220321572563643,0.00489254025714467,0.00313878586119575,0.000109606377945512,4.26468809320927,2.18421750477789,2.61088175253347,17.6343574912009
"111",9-01-20,0.001865065081092,1.23443684264093e-05,0.000817303796660969,0.0235915479040454,4.26655315829036,2.18422984914632,2.61169905633013,17.657949039105
"112",10-01-20,0.001296053828852,0.00824609838538335,0.00195355664895059,0.0025079472341345,4.26784921211921,2.1924759475317,2.61365261297908,17.6604569863391
"113",11-01-20,0.00113162474034846,6.2362304004596e-07,0.000939628390286514,0.000220627453490826,4.26898083685956,2.19247657115474,2.61459224136937,17.6606776137926
